-160 -159.2 0
-159.2 -158.4 0
-158.4 -157.6 0
-157.6 -156.8 0
-156.8 -156 0
-156 -155.2 0
-155.2 -154.4 1
-154.4 -153.6 0
-153.6 -152.8 0
-152.8 -152 0
-152 -151.2 1
-151.2 -150.4 0
-150.4 -149.6 0
-149.6 -148.8 1
-148.8 -148 0
-148 -147.2 0
-147.2 -146.4 1
-146.4 -145.6 0
-145.6 -144.8 1
-144.8 -144 0
-144 -143.2 0
-143.2 -142.4 0
-142.4 -141.6 3
-141.6 -140.8 0
-140.8 -140 0
-140 -139.2 0
-139.2 -138.4 1
-138.4 -137.6 0
-137.6 -136.8 1
-136.8 -136 0
-136 -135.2 1
-135.2 -134.4 0
-134.4 -133.6 0
-133.6 -132.8 0
-132.8 -132 0
-132 -131.2 0
-131.2 -130.4 1
-130.4 -129.6 1286
-129.6 -128.8 1745
-128.8 -128 6246
-128 -127.2 17632
-127.2 -126.4 18783
-126.4 -125.6 19290
-125.6 -124.8 20555
-124.8 -124 20601
-124 -123.2 20944
-123.2 -122.4 21175
-122.4 -121.6 21529
-121.6 -120.8 21756
-120.8 -120 22389
-120 -119.2 22519
-119.2 -118.4 22701
-118.4 -117.6 22752
-117.6 -116.8 23484
-116.8 -116 23601
-116 -115.2 23721
-115.2 -114.4 23720
-114.4 -113.6 23778
-113.6 -112.8 23921
-112.8 -112 23970
-112 -111.2 24020
-111.2 -110.4 24456
-110.4 -109.6 24586
-109.6 -108.8 25032
-108.8 -108 25259
-108 -107.2 25425
-107.2 -106.4 25881
-106.4 -105.6 25911
-105.6 -104.8 26086
-104.8 -104 26095
-104 -103.2 26246
-103.2 -102.4 26412
-102.4 -101.6 26418
-101.6 -100.8 26646
-100.8 -100 26715
-100 -99.2 26740
-99.2 -98.4 26788
-98.4 -97.6 26879
-97.6 -96.8 26886
-96.8 -96 27094
-96 -95.2 27159
-95.2 -94.4 27172
-94.4 -93.6 27211
-93.6 -92.8 27331
-92.8 -92 27508
-92 -91.2 27529
-91.2 -90.4 27567
-90.4 -89.6 27582
-89.6 -88.8 27579
-88.8 -88 27590
-88 -87.2 27582
-87.2 -86.4 27603
-86.4 -85.6 27598
-85.6 -84.8 27615
-84.8 -84 27664
-84 -83.2 27663
-83.2 -82.4 27684
-82.4 -81.6 27693
-81.6 -80.8 27726
-80.8 -80 27745
-80 -79.2 27742
-79.2 -78.4 27781
-78.4 -77.6 27793
-77.6 -76.8 27795
-76.8 -76 27856
-76 -75.2 27863
-75.2 -74.4 27950
-74.4 -73.6 27955
-73.6 -72.8 28030
-72.8 -72 28102
-72 -71.2 28107
-71.2 -70.4 28168
-70.4 -69.6 28248
-69.6 -68.8 28277
-68.8 -68 28282
-68 -67.2 28353
-67.2 -66.4 28350
-66.4 -65.6 28387
-65.6 -64.8 28388
-64.8 -64 28396
-64 -63.2 28436
-63.2 -62.4 28440
-62.4 -61.6 28446
-61.6 -60.8 28473
-60.8 -60 28487
-60 -59.2 28515
-59.2 -58.4 28509
-58.4 -57.6 28521
-57.6 -56.8 28521
-56.8 -56 28588
-56 -55.2 28603
-55.2 -54.4 28626
-54.4 -53.6 28639
-53.6 -52.8 28690
-52.8 -52 28691
-52 -51.2 28732
-51.2 -50.4 28779
-50.4 -49.6 28811
-49.6 -48.8 28861
-48.8 -48 28880
-48 -47.2 28895
-47.2 -46.4 28951
-46.4 -45.6 28983
-45.6 -44.8 28979
-44.8 -44 28998
-44 -43.2 29026
-43.2 -42.4 29044
-42.4 -41.6 29103
-41.6 -40.8 29124
-40.8 -40 29124
-40 -39.2 29153
-39.2 -38.4 29152
-38.4 -37.6 29162
-37.6 -36.8 29159
-36.8 -36 29192
-36 -35.2 29190
-35.2 -34.4 29210
-34.4 -33.6 29242
-33.6 -32.8 29251
-32.8 -32 29250
-32 -31.2 29274
-31.2 -30.4 29280
-30.4 -29.6 29294
-29.6 -28.8 29303
-28.8 -28 29311
-28 -27.2 29318
-27.2 -26.4 29345
-26.4 -25.6 29372
-25.6 -24.8 29377
-24.8 -24 29381
-24 -23.2 29400
-23.2 -22.4 29412
-22.4 -21.6 29424
-21.6 -20.8 29486
-20.8 -20 29495
-20 -19.2 29533
